ID,Title,Year,Certificate,Time,Genre,IMDB rating,Metascore,Number of vote,Movie link
tt3060952,Justice League: War,(2014 Video),PG-13,79 min,"Animation, Action, Adventure",7.3,-1,32976,/title/tt3060952/?ref_=adv_li_tt
tt15416672,Pokémon Master Journeys,(2021– ),No-certificate,50 min,"Animation, Action, Adventure",7.7,-1,44,/title/tt15416672/?ref_=adv_li_tt
tt0082474,The Great Muppet Caper,-1981,G,97 min,"Adventure, Comedy, Crime",7.2,70,15157,/title/tt0082474/?ref_=adv_li_tt
tt4288674,It Came from the Desert,-2017,Not Rated,90 min,"Action, Adventure, Comedy",4.3,-1,1621,/title/tt4288674/?ref_=adv_li_tt
tt0094512,Monsters,(1988–1990),TV-14,30 min,"Comedy, Drama, Fantasy",7.4,-1,1751,/title/tt0094512/?ref_=adv_li_tt
tt0091374,Lady Jane,-1986,PG-13,136 min,"Biography, Drama, History",7.1,64,6580,/title/tt0091374/?ref_=adv_li_tt
tt6579422,Middle-Earth: Shadow of War,(2017 Video Game),M,runtime-unknow,"Action, Adventure, Fantasy",8.2,-1,2358,/title/tt6579422/?ref_=adv_li_tt
tt3991412,The 9th Life of Louis Drax,-2016,R,108 min,Thriller,6.3,41,14202,/title/tt3991412/?ref_=adv_li_tt
tt0437729,The Late Late Show with Craig Ferguson,(2005–2015),TV-14,40 min,"Comedy, Music, Talk-Show",8.3,-1,10944,/title/tt0437729/?ref_=adv_li_tt
tt0381733,Aquí no hay quien viva,(2003–2006),No-certificate,60 min,"Comedy, Romance",8.1,-1,3858,/title/tt0381733/?ref_=adv_li_tt
tt0796307,Under the Same Moon,-2007,PG-13,106 min,"Adventure, Drama",7.3,59,6929,/title/tt0796307/?ref_=adv_li_tt
tt0086340,Sorceress,-1982,R,83 min,"Action, Adventure, Fantasy",4.4,-1,2156,/title/tt0086340/?ref_=adv_li_tt
tt0110771,The Paper,-1994,R,112 min,"Comedy, Drama",6.7,70,13940,/title/tt0110771/?ref_=adv_li_tt
tt6981064,Tollbooth,-2021,No-certificate,83 min,"Comedy, Crime, Thriller",5.5,-1,414,/title/tt6981064/?ref_=adv_li_tt
tt16150870,A Lot Like Christmas,(2021 TV Movie),No-certificate,86 min,"Comedy, Drama, Romance",6.3,-1,339,/title/tt16150870/?ref_=adv_li_tt
tt9695266,Diary of a Future President,(2020–2021),TV-PG,30 min,"Comedy, Drama, Family",6,-1,1008,/title/tt9695266/?ref_=adv_li_tt
tt11905462,Athlete A,-2020,PG-13,103 min,"Documentary, Crime, Sport",7.6,85,10242,/title/tt11905462/?ref_=adv_li_tt
tt0813980,24: Redemption,(2008 TV Movie),TV-14,84 min,"Action, Adventure, Crime",7.5,-1,28125,/title/tt0813980/?ref_=adv_li_tt
tt0072572,Survivors,(1975–1977),No-certificate,50 min,"Drama, Sci-Fi",8,-1,1241,/title/tt0072572/?ref_=adv_li_tt
tt0120974,The Jerry Springer Show,(1991–2018),TV-14,60 min,Talk-Show,3.7,-1,4299,/title/tt0120974/?ref_=adv_li_tt
tt0101076,Darkwing Duck,(1991–1992),TV-Y7,30 min,"Animation, Action, Adventure",7.6,-1,15936,/title/tt0101076/?ref_=adv_li_tt
tt0384686,The White Countess,-2005,PG-13,135 min,"Drama, History, Romance",6.6,60,6606,/title/tt0384686/?ref_=adv_li_tt
tt11155912,The Ravine,-2021,R,121 min,"Drama, Thriller",4.2,-1,166,/title/tt11155912/?ref_=adv_li_tt
tt9247314,Spiral,(I) (2019),Not Rated,87 min,"Drama, Horror, Mystery",5.5,59,4027,/title/tt9247314/?ref_=adv_li_tt
tt7167658,The Death of Superman,(2018 Video),PG-13,81 min,"Animation, Action, Family",7.4,-1,15952,/title/tt7167658/?ref_=adv_li_tt
tt0096073,The Seventh Sign,-1988,R,97 min,"Drama, Fantasy, Horror",5.9,-1,14409,/title/tt0096073/?ref_=adv_li_tt
tt0145503,Sunshine,-1999,R,181 min,"Drama, History, Romance",7.5,71,14892,/title/tt0145503/?ref_=adv_li_tt
tt13075730,One Way,-2022,M,95 min,"Action, Thriller",-1,-1,-1,/title/tt13075730/?ref_=adv_li_tt
tt3742988,Far Cry 4,(2014 Video Game),M,runtime-unknow,"Action, Adventure",8.1,-1,9141,/title/tt3742988/?ref_=adv_li_tt
tt7356206,Chicken Girls,(2017– ),TV-G,7 min,"Comedy, Drama, Family",6.4,-1,663,/title/tt7356206/?ref_=adv_li_tt
tt4120176,Things to Come,-2016,PG-13,102 min,Drama,7,88,13409,/title/tt4120176/?ref_=adv_li_tt
tt1313104,The Cove,-2009,PG-13,92 min,"Documentary, Biography, Crime",8.4,84,49174,/title/tt1313104/?ref_=adv_li_tt
tt0016220,The Phantom of the Opera,-1925,Passed,93 min,Horror,7.6,-1,18017,/title/tt0016220/?ref_=adv_li_tt
tt5118450,Lab Rats: Elite Force,(2016–2019),TV-Y7,30 min,"Adventure, Comedy, Drama",6.5,-1,1335,/title/tt5118450/?ref_=adv_li_tt
tt1727387,GCB,-2012,TV-PG,430 min,"Comedy, Drama",7,-1,8508,/title/tt1727387/?ref_=adv_li_tt
tt0074228,Bobbie Jo and the Outlaw,-1976,R,88 min,"Crime, Drama, Romance",5.3,-1,1065,/title/tt0074228/?ref_=adv_li_tt
tt0090399,Bolji zivot,(1987–1991),No-certificate,40 min,"Comedy, Drama, Family",8.4,-1,1955,/title/tt0090399/?ref_=adv_li_tt
tt0078444,An Unmarried Woman,-1978,R,124 min,"Comedy, Drama, Romance",7.2,79,5272,/title/tt0078444/?ref_=adv_li_tt
tt1499666,Castaway on the Moon,-2009,PG-13,116 min,"Comedy, Drama, Romance",8,-1,17860,/title/tt1499666/?ref_=adv_li_tt
tt4971408,Await Further Instructions,-2018,TV-MA,91 min,"Horror, Mystery, Sci-Fi",4.9,-1,8410,/title/tt4971408/?ref_=adv_li_tt
tt0361256,Wonderfalls,-2004,TV-PG,60 min,"Comedy, Drama, Fantasy",8.2,-1,12577,/title/tt0361256/?ref_=adv_li_tt
tt0334874,Ultimate Force,(2002–2006),No-certificate,74 min,"Action, War",7.6,-1,2064,/title/tt0334874/?ref_=adv_li_tt
tt9165444,Almost Family,(2019–2020),TV-14,44 min,Drama,6.5,-1,2038,/title/tt9165444/?ref_=adv_li_tt
tt10196464,Ramprasad Ki Tehrvi,-2019,No-certificate,115 min,"Comedy, Drama",7.5,-1,5087,/title/tt10196464/?ref_=adv_li_tt
tt1031241,From Time to Time,-2009,PG,92 min,"Adventure, Drama, Fantasy",6.7,-1,5003,/title/tt1031241/?ref_=adv_li_tt
tt11615290,Beastie Boys Story,-2020,TV-MA,119 min,"Documentary, Biography, Music",7.8,74,6260,/title/tt11615290/?ref_=adv_li_tt
tt2071507,League of Legends,(2009 Video Game),T,runtime-unknow,"Action, Adventure, Fantasy",7.3,-1,2544,/title/tt2071507/?ref_=adv_li_tt
tt6904062,Real,-2017,Not Rated,137 min,"Action, Thriller",5,-1,1305,/title/tt6904062/?ref_=adv_li_tt
tt0217355,Dancing at the Blue Iguana,-2000,R,123 min,"Drama, Mystery",5.7,41,3914,/title/tt0217355/?ref_=adv_li_tt
tt0064030,Anne of the Thousand Days,-1969,PG,145 min,"Biography, Drama, History",7.5,-1,7326,/title/tt0064030/?ref_=adv_li_tt
tt14342730,Black Light,-2020,No-certificate,107 min,"Drama, Crime",5.9,-1,87,/title/tt14342730/?ref_=adv_li_tt
tt1196027,Munemoshune no musume tachi,-2008,TV-MA,45 min,"Animation, Action, Drama",7.2,-1,1905,/title/tt1196027/?ref_=adv_li_tt
tt0118589,Glitter,-2001,PG-13,104 min,"Drama, Music, Romance",2.3,14,23387,/title/tt0118589/?ref_=adv_li_tt
tt6290798,UFO,-2018,PG-13,88 min,"Drama, Mystery, Sci-Fi",6.2,-1,9753,/title/tt6290798/?ref_=adv_li_tt
tt0048973,Baby Doll,-1956,Approved,114 min,"Comedy, Drama",7.3,83,7537,/title/tt0048973/?ref_=adv_li_tt
tt0280477,Better Luck Tomorrow,-2002,R,101 min,"Crime, Drama, Romance",7,67,9738,/title/tt0280477/?ref_=adv_li_tt
tt0115392,Titanic,-1996,PG-13,173 min,"Action, Drama, History",5.8,-1,4317,/title/tt0115392/?ref_=adv_li_tt
tt0095836,Patty Hearst,-1988,R,108 min,"Biography, Drama",6.3,62,1959,/title/tt0095836/?ref_=adv_li_tt
tt1771742,Restaurant: Impossible,(2011– ),TV-G,60 min,Reality-TV,6.8,-1,1960,/title/tt1771742/?ref_=adv_li_tt
tt5065822,Ronaldo,-2015,PG-13,92 min,"Documentary, Biography, Sport",6.4,-1,15628,/title/tt5065822/?ref_=adv_li_tt
tt0181935,Norm,(1999–2001),TV-PG,30 min,Comedy,7.9,-1,2146,/title/tt0181935/?ref_=adv_li_tt
tt3480886,Ma ma,-2015,R,111 min,Drama,6.4,31,4230,/title/tt3480886/?ref_=adv_li_tt
tt0018037,The Jazz Singer,-1927,Unrated,88 min,"Drama, Music, Musical",6.5,66,9796,/title/tt0018037/?ref_=adv_li_tt
tt10468754,Watch Dogs: Legion,(2020 Video Game),M,runtime-unknow,"Action, Crime, Sci-Fi",6.7,-1,1024,/title/tt10468754/?ref_=adv_li_tt
tt0974613,The Other Man,-2008,R,88 min,"Drama, Mystery, Thriller",5.4,34,11834,/title/tt0974613/?ref_=adv_li_tt
tt0070337,Lost Horizon,-1973,G,150 min,"Adventure, Drama, Fantasy",5.3,-1,2529,/title/tt0070337/?ref_=adv_li_tt
tt0024991,Cleopatra,-1934,Passed,100 min,"Biography, Drama, History",6.8,-1,3804,/title/tt0024991/?ref_=adv_li_tt
tt8598690,False Identity,(2018– ),TV-14,runtime-unknow,"Crime, Drama, Thriller",7.2,-1,340,/title/tt8598690/?ref_=adv_li_tt
tt8392006,Apharan,(2018– ),No-certificate,45 min,"Action, Crime, Thriller",8.3,-1,10765,/title/tt8392006/?ref_=adv_li_tt
tt12993456,Akhirat: A Love Story,-2021,TV-14,112 min,"Drama, Fantasy, Romance",7.1,-1,75,/title/tt12993456/?ref_=adv_li_tt
tt2325977,Strangerland,-2015,R,112 min,"Drama, Mystery, Thriller",5.2,42,9369,/title/tt2325977/?ref_=adv_li_tt
tt11464016,Gunda,-2020,G,93 min,Documentary,7.2,89,2006,/title/tt11464016/?ref_=adv_li_tt
tt0111222,Foxy Lady,-1992,No-certificate,82 min,Thriller,4.7,-1,496,/title/tt0111222/?ref_=adv_li_tt
tt0104879,Miracle Beach,-1992,R,88 min,"Comedy, Romance",5.6,-1,1508,/title/tt0104879/?ref_=adv_li_tt
tt0030241,Holiday,-1938,Passed,95 min,"Comedy, Romance",7.8,-1,15976,/title/tt0030241/?ref_=adv_li_tt
tt11697820,Days,-2020,Unrated,127 min,Drama,6.5,87,1399,/title/tt11697820/?ref_=adv_li_tt
tt13524842,Generation 56K,(2021– ),TV-14,30 min,"Comedy, Drama, Romance",7.4,-1,2182,/title/tt13524842/?ref_=adv_li_tt
tt1110626,The Cutting Edge 3: Chasing the Dream,(2008 TV Movie),PG-13,91 min,"Action, Adventure, Comedy",6.3,-1,2942,/title/tt1110626/?ref_=adv_li_tt
tt1568202,The Silence,-2010,No-certificate,60 min,"Crime, Drama, Mystery",7.1,-1,990,/title/tt1568202/?ref_=adv_li_tt
tt5226618,Out of the Wild,-2019,Not Rated,98 min,"Drama, Western",6.5,-1,395,/title/tt5226618/?ref_=adv_li_tt
tt0421219,Lulu,(1991 TV Movie),No-certificate,204 min,Drama,7.4,-1,21,/title/tt0421219/?ref_=adv_li_tt
tt0129695,The Magnificent Seven,(1998–2000),No-certificate,60 min,"Action, Western",7.6,-1,1619,/title/tt0129695/?ref_=adv_li_tt
tt10468676,The Movies,-2019,Not Rated,120 min,Documentary,7.8,-1,1299,/title/tt10468676/?ref_=adv_li_tt
tt15552142,The Vanishings at Caddo Lake,,No-certificate,runtime-unknow,"Drama, Horror, Mystery",-1,-1,-1,/title/tt15552142/?ref_=adv_li_tt
tt7394674,Blood Quantum,-2019,Not Rated,98 min,"Drama, Horror",5.6,63,4205,/title/tt7394674/?ref_=adv_li_tt
tt0129868,Dennis the Menace Strikes Again!,(1998 Video),G,75 min,"Comedy, Family",4.4,-1,4555,/title/tt0129868/?ref_=adv_li_tt
tt13282662,Call My Agent Bollywood,(2021– ),TV-MA,40 min,"Comedy, Drama",6.9,-1,6068,/title/tt13282662/?ref_=adv_li_tt
tt3496230,Alvinnn!!! And the Chipmunks,(2015– ),TV-Y7,11 min,"Animation, Comedy, Family",4.6,-1,1333,/title/tt3496230/?ref_=adv_li_tt
tt4278346,Chuck Steel: Night of the Trampires,-2018,TV-MA,90 min,"Animation, Action, Comedy",6.7,-1,137,/title/tt4278346/?ref_=adv_li_tt
tt0077248,Blue Collar,-1978,R,114 min,"Crime, Drama",7.5,77,8337,/title/tt0077248/?ref_=adv_li_tt
tt14490832,Gone Mom,-2021,TV-14,88 min,"Drama, Crime",6.3,-1,254,/title/tt14490832/?ref_=adv_li_tt
tt0400156,Ambulance,-2005,No-certificate,80 min,"Action, Drama, Thriller",5.3,-1,1252,/title/tt0400156/?ref_=adv_li_tt
tt9392248,The Best Years,-2020,No-certificate,129 min,Drama,6.4,-1,1930,/title/tt9392248/?ref_=adv_li_tt
tt1499249,Lake Placid 3,(2010 TV Movie),R,93 min,"Action, Adventure, Comedy",3.3,-1,4774,/title/tt1499249/?ref_=adv_li_tt
tt0083366,Zorro: The Gay Blade,-1981,PG,93 min,"Action, Adventure, Comedy",6.2,52,4403,/title/tt0083366/?ref_=adv_li_tt
tt0087759,Murder-Rock: Dancing Death,-1984,R,93 min,"Mystery, Thriller",5.6,-1,1784,/title/tt0087759/?ref_=adv_li_tt
tt5458128,The White Slave,(2016– ),TV-MA,60 min,History,8.3,-1,563,/title/tt5458128/?ref_=adv_li_tt
tt15157576,Once Upon a Time in Iran,(2021– ),No-certificate,runtime-unknow,"Drama, History, Romance",7.9,-1,2321,/title/tt15157576/?ref_=adv_li_tt
tt0774809,Fate/stay night,-2006,TV-14,23 min,"Animation, Action, Adventure",7.3,-1,5535,/title/tt0774809/?ref_=adv_li_tt
tt0069687,Alice in the Cities,-1974,Not Rated,113 min,Drama,8,78,11353,/title/tt0069687/?ref_=adv_li_tt
tt14903892,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,(2021 Video),TV-PG,78 min,"Animation, Adventure, Comedy",6.6,-1,1288,/title/tt14903892/?ref_=adv_li_tt
tt7632608,Enemigo Íntimo,(2018– ),TV-14,runtime-unknow,Drama,7.3,-1,303,/title/tt7632608/?ref_=adv_li_tt
tt0460654,Kitchen Confidential,(2005–2006),TV-14,22 min,"Comedy, Romance",8.1,-1,4797,/title/tt0460654/?ref_=adv_li_tt
tt0249478,Domestic Disturbance,-2001,PG-13,89 min,"Crime, Thriller",5.6,29,27108,/title/tt0249478/?ref_=adv_li_tt
tt8185182,Long Day's Journey Into Night,-2018,Not Rated,138 min,"Drama, Mystery, Romance",7.2,88,7806,/title/tt8185182/?ref_=adv_li_tt
tt0039808,The Secret Life of Walter Mitty,-1947,Approved,110 min,"Comedy, Fantasy, Romance",7,-1,6256,/title/tt0039808/?ref_=adv_li_tt
tt4411618,In Dubious Battle,-2016,R,110 min,"Crime, Drama, History",6.1,43,4003,/title/tt4411618/?ref_=adv_li_tt
tt1524415,Spirited,(2010–2011),No-certificate,60 min,"Comedy, Drama, Fantasy",8.1,-1,1090,/title/tt1524415/?ref_=adv_li_tt
tt0117496,Robinson Crusoe,-1997,PG-13,105 min,"Adventure, Drama",6,-1,12373,/title/tt0117496/?ref_=adv_li_tt
tt11388990,I Carry You with Me,-2020,R,111 min,Drama,6.6,76,971,/title/tt11388990/?ref_=adv_li_tt
tt13932162,Secret Magic Control Agency,-2021,TV-Y7,103 min,"Animation, Adventure, Comedy",6.2,-1,3752,/title/tt13932162/?ref_=adv_li_tt
tt12058366,YOLO: Crystal Fantasy,(2020– ),TV-14,runtime-unknow,"Animation, Comedy, Fantasy",7.3,-1,540,/title/tt12058366/?ref_=adv_li_tt
tt14448168,The Legend of Jack and Diane,-2022,No-certificate,96 min,"Drama, Romance, Thriller",-1,-1,-1,/title/tt14448168/?ref_=adv_li_tt
tt13364468,Love Hostel,-2022,No-certificate,runtime-unknow,"Crime, Thriller",-1,-1,-1,/title/tt13364468/?ref_=adv_li_tt
tt5883008,Wet Woman in the Wind,-2016,Not Rated,78 min,"Drama, Romance",5.8,59,1104,/title/tt5883008/?ref_=adv_li_tt
tt0106172,Where in the World Is Carmen Sandiego?,(1991–1996),TV-G,30 min,"Family, Game-Show, Music",7.6,-1,2594,/title/tt0106172/?ref_=adv_li_tt
tt0296310,The Blue Planet,-2001,TV-G,389 min,Documentary,9,-1,38220,/title/tt0296310/?ref_=adv_li_tt
tt13820128,Good Grief,(2021– ),No-certificate,runtime-unknow,Comedy,6.7,-1,156,/title/tt13820128/?ref_=adv_li_tt
tt0079802,The Return of the King,(1980 TV Movie),Not Rated,98 min,"Animation, Adventure, Family",5.7,-1,3974,/title/tt0079802/?ref_=adv_li_tt
tt5085924,Wildling,-2018,R,92 min,"Drama, Fantasy, Horror",5.5,58,13676,/title/tt5085924/?ref_=adv_li_tt
tt0045205,Sudden Fear,-1952,Approved,110 min,"Film-Noir, Thriller",7.5,-1,6104,/title/tt0045205/?ref_=adv_li_tt
tt11656836,Just My Type,(2020 TV Movie),TV-G,84 min,"Comedy, Drama, Romance",6.9,-1,1426,/title/tt11656836/?ref_=adv_li_tt
tt1807824,Wakfu,(2008–2017),TV-Y7-FV,24 min,"Animation, Action, Adventure",8.2,-1,1414,/title/tt1807824/?ref_=adv_li_tt
tt6792282,A Twelve-Year Night,-2018,TV-MA,122 min,"Adventure, Biography, Crime",7.5,-1,9691,/title/tt6792282/?ref_=adv_li_tt
tt2092588,Frozen Planet,(2011–2012),TV-PG,333 min,Documentary,9,-1,29605,/title/tt2092588/?ref_=adv_li_tt
tt0110391,Love Affair,-1994,PG-13,108 min,"Comedy, Drama, Romance",6,55,4738,/title/tt0110391/?ref_=adv_li_tt
tt0469021,Alan Partridge,-2013,R,90 min,"Action, Comedy, Crime",6.9,66,31167,/title/tt0469021/?ref_=adv_li_tt
tt0070764,Wide Open,-1974,Unrated,98 min,"Comedy, Drama",4,-1,259,/title/tt0070764/?ref_=adv_li_tt
tt16494566,New York Homicide,(2022– ),No-certificate,runtime-unknow,Documentary,7.3,-1,35,/title/tt16494566/?ref_=adv_li_tt
tt1063034,Anne of Green Gables: A New Beginning,(2008 TV Movie),No-certificate,144 min,"Drama, Family",5.1,-1,592,/title/tt1063034/?ref_=adv_li_tt
tt1012804,Redbelt,-2008,R,99 min,"Drama, Sport",6.7,69,20897,/title/tt1012804/?ref_=adv_li_tt
tt10801496,Streamline,-2021,No-certificate,86 min,"Drama, Sport",5.9,-1,349,/title/tt10801496/?ref_=adv_li_tt
tt0273842,Motocrossed,(2001 TV Movie),TV-G,110 min,"Action, Adventure, Family",6.6,-1,5015,/title/tt0273842/?ref_=adv_li_tt
tt4511200,Manifesto,(III) (2015),Not Rated,95 min,Drama,6.6,72,6428,/title/tt4511200/?ref_=adv_li_tt
tt14599938,Sweet & Sour,-2021,TV-14,101 min,"Comedy, Romance",6.7,-1,2150,/title/tt14599938/?ref_=adv_li_tt
tt15172154,School of Chocolate,(2021– ),TV-PG,runtime-unknow,"Game-Show, Reality-TV",7.7,-1,1394,/title/tt15172154/?ref_=adv_li_tt
tt15800558,Miracles Across 125th Street,(2021 TV Movie),No-certificate,86 min,"Comedy, Drama",6.7,-1,117,/title/tt15800558/?ref_=adv_li_tt
tt0082346,Evilspeak,-1981,R,97 min,Horror,5.7,-1,4109,/title/tt0082346/?ref_=adv_li_tt
tt5303668,Kördügüm,-2016,No-certificate,140 min,Drama,6.6,-1,1127,/title/tt5303668/?ref_=adv_li_tt
tt2443822,The Boy,(I) (2015),Not Rated,105 min,"Drama, Horror, Thriller",5.5,45,5292,/title/tt2443822/?ref_=adv_li_tt
tt0347330,Cash Truck,-2004,No-certificate,95 min,"Action, Crime, Drama",6.6,-1,3863,/title/tt0347330/?ref_=adv_li_tt
tt14456880,Strays,(2021– ),No-certificate,22 min,Comedy,4.4,-1,226,/title/tt14456880/?ref_=adv_li_tt
tt0061787,Hour of the Gun,-1967,Approved,100 min,Western,6.7,-1,3938,/title/tt0061787/?ref_=adv_li_tt
tt0062168,Quatermass and the Pit,-1967,Approved,97 min,"Horror, Mystery, Sci-Fi",7,-1,10129,/title/tt0062168/?ref_=adv_li_tt
tt10219322,A Perfect Planet,-2021,TV-PG,245 min,Documentary,9.1,-1,2245,/title/tt10219322/?ref_=adv_li_tt
tt2309961,Afflicted,-2013,R,85 min,"Horror, Mystery, Thriller",6.3,56,23262,/title/tt2309961/?ref_=adv_li_tt
tt3186138,Finding Carter,(2014–2015),TV-14,42 min,Drama,7.5,-1,7096,/title/tt3186138/?ref_=adv_li_tt
tt1648163,Portal 2,(2011 Video Game),E10+,runtime-unknow,"Adventure, Comedy, Sci-Fi",9.4,-1,14941,/title/tt1648163/?ref_=adv_li_tt
tt4597870,Mercy Street,(2016–2017),TV-14,53 min,"Drama, History",7.5,-1,2627,/title/tt4597870/?ref_=adv_li_tt
tt0104346,Gladiator,-1992,R,101 min,"Action, Drama, Sport",6.5,49,9038,/title/tt0104346/?ref_=adv_li_tt
tt14316602,Tyson,(2021– ),No-certificate,runtime-unknow,,-1,-1,-1,/title/tt14316602/?ref_=adv_li_tt
tt0068156,1776,-1972,G,141 min,"Drama, Family, History",7.6,-1,9405,/title/tt0068156/?ref_=adv_li_tt
tt0323939,Shade,-2003,R,101 min,"Crime, Thriller",6.3,40,12589,/title/tt0323939/?ref_=adv_li_tt
tt0496343,The Riches,(2007–2008),TV-MA,45 min,"Comedy, Crime, Drama",7.8,-1,8288,/title/tt0496343/?ref_=adv_li_tt
tt1356864,I'm Still Here,(I) (2010),R,108 min,"Documentary, Comedy, Drama",6.2,48,22304,/title/tt1356864/?ref_=adv_li_tt
tt0105810,Where the Day Takes You,-1992,R,105 min,"Crime, Drama, Thriller",6.6,64,3522,/title/tt0105810/?ref_=adv_li_tt
tt0283632,They,-2002,PG-13,89 min,"Horror, Mystery, Thriller",4.8,31,12803,/title/tt0283632/?ref_=adv_li_tt
tt10804418,Deeper,(2017– ),No-certificate,runtime-unknow,Adult,7.7,-1,34,/title/tt10804418/?ref_=adv_li_tt
tt1217213,Secret of the Wings,-2012,G,75 min,"Animation, Family, Fantasy",7.1,-1,11883,/title/tt1217213/?ref_=adv_li_tt
tt1705090,Teresa,(2010–2011),TV-14,60 min,"Drama, Romance",7.8,-1,978,/title/tt1705090/?ref_=adv_li_tt
tt5446858,Zero Days,-2016,PG-13,116 min,Documentary,7.8,77,9634,/title/tt5446858/?ref_=adv_li_tt
tt7913450,Soundtrack,-2019,TV-MA,56 min,"Drama, Musical",6.8,-1,2079,/title/tt7913450/?ref_=adv_li_tt
tt4827986,The Sense of an Ending,-2017,PG-13,108 min,"Drama, Mystery",6.4,61,6589,/title/tt4827986/?ref_=adv_li_tt
tt12693148,The Hunt for a Killer,-2020,No-certificate,45 min,"Crime, Drama, Mystery",7.5,-1,1694,/title/tt12693148/?ref_=adv_li_tt
tt5721088,Just Getting Started,-2017,PG-13,91 min,"Comedy, Crime",4.5,21,7088,/title/tt5721088/?ref_=adv_li_tt
tt4557956,Crash Pad,(I) (2017),R,91 min,Comedy,5.8,46,4621,/title/tt4557956/?ref_=adv_li_tt
tt0787523,Towelhead,-2007,R,124 min,Drama,6.9,57,11674,/title/tt0787523/?ref_=adv_li_tt
tt13857476,We Best Love,(2021– ),No-certificate,30 min,"Drama, Romance, Sport",8.4,-1,886,/title/tt13857476/?ref_=adv_li_tt
tt8908432,Son of Monarchs,-2020,R,97 min,Drama,6.3,76,210,/title/tt8908432/?ref_=adv_li_tt
tt1880419,The Onania Club,-2020,No-certificate,80 min,"Drama, Horror, Thriller",7.5,-1,40,/title/tt1880419/?ref_=adv_li_tt
tt0466816,Hallam Foe,-2007,R,95 min,"Drama, Mystery, Romance",7,62,12643,/title/tt0466816/?ref_=adv_li_tt
tt4696944,Close to the Enemy,-2016,No-certificate,59 min,Drama,6,-1,1191,/title/tt4696944/?ref_=adv_li_tt
tt3755362,Rendez-Vous,-2015,No-certificate,100 min,"Drama, Romance",5.7,-1,1649,/title/tt3755362/?ref_=adv_li_tt
tt0772181,Krabat,-2008,No-certificate,120 min,"Drama, Fantasy, Thriller",6.1,-1,6425,/title/tt0772181/?ref_=adv_li_tt
tt11058644,My Holo Love,-2020,TV-14,55 min,"Drama, Romance, Sci-Fi",7.6,-1,2209,/title/tt11058644/?ref_=adv_li_tt
tt8750122,Benchwarmers 2: Breaking Balls,-2019,PG-13,91 min,"Comedy, Sport",4.1,-1,916,/title/tt8750122/?ref_=adv_li_tt
tt8074528,La chica que limpia,(2017–2018),No-certificate,runtime-unknow,Action,7.5,-1,120,/title/tt8074528/?ref_=adv_li_tt
tt0027698,The Great Ziegfeld,-1936,Passed,176 min,"Drama, Musical",6.7,-1,7940,/title/tt0027698/?ref_=adv_li_tt
tt0087924,Miss Marple: A Pocketful of Rye,(1985 TV Movie),Not Rated,103 min,"Crime, Drama, Mystery",7.7,-1,1920,/title/tt0087924/?ref_=adv_li_tt
tt14219458,Farm to Fork to Love,-2021,No-certificate,87 min,Romance,5.8,-1,303,/title/tt14219458/?ref_=adv_li_tt
tt0112255,3 Ninjas: Knuckle Up,-1993,PG-13,85 min,"Action, Comedy, Family",4.4,39,5795,/title/tt0112255/?ref_=adv_li_tt
tt0041968,Too Late for Tears,-1949,Not Rated,99 min,"Crime, Drama, Film-Noir",7.3,-1,4560,/title/tt0041968/?ref_=adv_li_tt
tt0785006,Hotel for Dogs,-2009,PG,100 min,"Comedy, Family",5.4,51,23070,/title/tt0785006/?ref_=adv_li_tt
tt0118406,Murder Call,(1997–2000),No-certificate,50 min,"Drama, Crime, Thriller",7.3,-1,389,/title/tt0118406/?ref_=adv_li_tt
tt4111430,Your Worst Nightmare,(2014– ),TV-14,43 min,"Documentary, Crime",7.2,-1,660,/title/tt4111430/?ref_=adv_li_tt
tt1513168,Through the Wormhole,(2010–2017),TV-PG,60 min,Documentary,8.6,-1,17542,/title/tt1513168/?ref_=adv_li_tt
tt0110857,Police Academy: Mission to Moscow,-1994,PG,83 min,"Comedy, Crime",3.6,11,33514,/title/tt0110857/?ref_=adv_li_tt
tt6503244,Valor,(2017–2018),TV-14,42 min,Drama,6,-1,3123,/title/tt6503244/?ref_=adv_li_tt
tt1182937,Rab Ne Bana Di Jodi,-2008,Not Rated,167 min,"Comedy, Drama, Music",7.2,-1,46897,/title/tt1182937/?ref_=adv_li_tt
tt5255710,Sanam Teri Kasam,-2016,Not Rated,154 min,"Drama, Musical, Romance",7.5,-1,12590,/title/tt5255710/?ref_=adv_li_tt
tt13111078,Lioness,(II),No-certificate,runtime-unknow,"Action, Drama, Thriller",-1,-1,-1,/title/tt13111078/?ref_=adv_li_tt
tt3457508,Damascus Cover,-2017,R,93 min,"Mystery, Thriller",5.3,36,2830,/title/tt3457508/?ref_=adv_li_tt
tt0343996,The Lost City,-2005,R,144 min,"Drama, Romance",6.6,47,9465,/title/tt0343996/?ref_=adv_li_tt
tt0118506,Veronica's Closet,(1997–2000),TV-PG,30 min,Comedy,5.7,-1,2151,/title/tt0118506/?ref_=adv_li_tt
tt0098213,Roger & Me,-1989,R,91 min,Documentary,7.5,70,26416,/title/tt0098213/?ref_=adv_li_tt
tt9711106,Dragonheart Vengeance,(2020 Video),PG-13,97 min,"Action, Adventure, Drama",5.3,-1,1926,/title/tt9711106/?ref_=adv_li_tt
